time,PressureIn,PressureOut,MotorCurrent,StuffingBoxTemp,Passage
2017-08-21T18:39:53.091Z,1.0,3.07602,49.0,25.0,247.963
2017-08-21T18:39:54.090Z,1.0,3.09001,51.0,25.0,244.889
2017-08-21T18:39:55.090Z,1.0,2.91339,51.0,25.0,248.596
2017-08-21T18:39:56.091Z,1.0,3.0413,50.0,25.0,245.027
2017-08-21T18:39:57.091Z,1.0,2.98391,51.0,25.0,247.585
2017-08-21T18:39:58.090Z,1.0,2.98107,50.0,25.0,244.121
2017-08-21T18:39:59.091Z,1.0,2.94831,50.0,25.0,245.378
2017-08-21T18:40:00.091Z,1.0,2.99305,51.0,25.0,247.183
2017-08-21T18:40:01.091Z,1.0,3.04743,51.0,25.0,249.514
2017-08-21T18:40:02.091Z,1.0,3.01572,49.0,25.0,245.142
2017-08-21T18:40:03.089Z,1.0,2.97243,50.0,25.0,243.581
2017-08-21T18:40:04.090Z,1.0,3.07218,51.0,25.0,244.065
2017-08-21T18:40:05.090Z,1.0,3.06088,50.0,25.0,247.609
2017-08-21T18:40:06.091Z,1.0,3.06999,51.0,25.0,240.469
2017-08-21T18:40:07.092Z,1.0,2.95055,50.0,25.0,247.619
2017-08-21T18:40:08.090Z,1.0,3.06246,49.0,25.0,246.445
2017-08-21T18:40:09.092Z,1.0,3.06366,49.0,25.0,245.916
2017-08-21T18:40:10.090Z,1.0,2.95605,50.0,25.0,244.464
2017-08-21T18:40:11.091Z,1.0,2.99478,51.0,25.0,248.64
2017-08-21T18:40:12.090Z,1.0,2.9373,49.0,25.0,248.286
2017-08-21T18:40:13.091Z,1.0,3.06041,51.0,25.0,249.397
2017-08-21T18:40:14.091Z,1.0,2.90472,51.0,25.0,244.706
2017-08-21T18:40:15.091Z,1.0,2.96219,51.0,25.0,243.627
2017-08-21T18:40:16.090Z,1.0,3.04872,51.0,25.0,242.152
2017-08-21T18:40:17.090Z,1.0,2.94459,49.0,25.0,244.147
2017-08-21T18:40:18.093Z,1.0,2.95305,51.0,25.0,247.607
2017-08-21T18:40:19.092Z,1.0,3.01531,51.0,25.0,240.07
2017-08-21T18:40:20.090Z,1.0,2.9182,50.0,25.0,244.326
2017-08-21T18:40:21.090Z,1.0,2.96938,50.0,25.0,245.503
2017-08-21T18:40:22.090Z,1.0,2.95569,50.0,25.0,240.451
2017-08-21T18:40:23.092Z,1.0,2.93929,51.0,25.0,247.142
2017-08-21T18:40:24.089Z,1.0,2.99835,50.0,25.0,244.316
2017-08-21T18:40:25.090Z,1.0,3.00954,50.0,25.0,247.52
2017-08-21T18:40:26.090Z,1.0,3.0389,49.0,25.0,247.048
2017-08-21T18:40:27.091Z,1.0,2.9095,50.0,25.0,249.317
2017-08-21T18:40:28.090Z,1.0,3.07387,49.0,25.0,248.453
2017-08-21T18:40:29.090Z,1.0,2.9581,49.0,25.0,242.215
2017-08-21T18:40:30.090Z,1.0,3.01586,49.0,25.0,249.186
2017-08-21T18:40:31.090Z,1.0,2.90316,51.0,25.0,243.365
2017-08-21T18:40:32.091Z,1.0,3.07089,49.0,25.0,242.248
2017-08-21T18:40:33.091Z,1.0,2.9015,50.0,25.0,242.048
2017-08-21T18:40:34.091Z,1.0,2.98204,51.0,25.0,241.075
2017-08-21T18:40:35.089Z,1.0,3.04899,51.0,25.0,244.662
2017-08-21T18:40:36.091Z,1.0,2.94312,49.0,25.0,241.213
2017-08-21T18:40:37.090Z,1.0,3.01704,49.0,25.0,244.052
2017-08-21T18:40:38.091Z,1.0,3.00942,49.0,25.0,248.965
2017-08-21T18:40:39.090Z,1.0,2.90836,50.0,25.0,243.761
2017-08-21T18:40:40.091Z,1.0,3.00377,51.0,25.0,244.828
2017-08-21T18:40:41.091Z,1.0,3.03632,50.0,25.0,249.065
2017-08-21T18:40:42.091Z,1.0,2.95827,49.0,25.0,243.125
2017-08-21T18:40:43.091Z,1.0,2.98199,49.0,25.0,249.145
2017-08-21T18:40:44.090Z,1.0,2.97191,49.0,25.0,243.329
2017-08-21T18:40:45.091Z,1.0,3.01849,49.0,25.0,244.502
2017-08-21T18:40:46.091Z,1.0,2.92529,49.0,25.0,244.377
2017-08-21T18:40:47.090Z,1.0,3.03563,51.0,25.0,247.118
2017-08-21T18:40:48.090Z,1.0,2.90207,50.0,25.0,242.033
2017-08-21T18:40:49.089Z,1.0,3.07694,51.0,25.0,244.088
2017-08-21T18:40:50.090Z,1.0,2.9468,51.0,25.0,242.367
2017-08-21T18:40:51.093Z,1.0,2.93876,50.0,25.0,244.751
2017-08-21T18:40:52.091Z,1.0,3.0657,50.0,25.0,242.85
2017-08-21T18:40:53.091Z,1.0,3.00335,49.0,25.0,243.017
2017-08-21T18:40:54.090Z,1.0,3.07578,50.0,25.0,247.757
2017-08-21T18:40:55.093Z,1.0,3.00986,50.0,25.0,246.848
2017-08-21T18:40:56.092Z,1.0,2.95345,49.0,25.0,247.708
2017-08-21T18:40:57.091Z,1.0,3.03265,49.0,25.0,241.939
2017-08-21T18:40:58.091Z,1.0,3.05142,51.0,25.0,245.54
2017-08-21T18:40:59.089Z,1.0,2.9621,51.0,25.0,242.835
2017-08-21T18:41:00.091Z,1.0,3.0668,50.0,25.0,243.547
2017-08-21T18:41:01.090Z,1.0,3.09282,49.0,25.0,248.254
2017-08-21T18:41:02.091Z,1.0,3.08014,49.0,25.0,241.646
2017-08-21T18:41:03.091Z,1.0,3.04312,49.0,25.0,244.543
