time,PressureIn,PressureOut,MotorCurrent,StuffingBoxTemp,Passage
2017-08-25T04:36:01.273Z,1.0,3.0868,49.0,25.0,248.763
2017-08-25T04:36:02.273Z,1.0,3.0338,49.0,25.0,248.618
2017-08-25T04:36:03.273Z,1.0,3.09186,49.0,25.0,248.689
2017-08-25T04:36:04.272Z,1.0,2.99981,50.0,25.0,245.295
2017-08-25T04:36:05.273Z,1.0,3.07138,51.0,25.0,247.79
2017-08-25T04:36:06.272Z,1.0,2.97148,49.0,25.0,242.334
2017-08-25T04:36:07.273Z,1.0,2.94952,49.0,25.0,249.686
2017-08-25T04:36:08.272Z,1.0,3.01942,50.0,25.0,246.771
2017-08-25T04:36:09.272Z,1.0,3.00193,50.0,25.0,247.674
2017-08-25T04:36:10.272Z,1.0,2.92302,50.0,25.0,249.329
2017-08-25T04:36:11.273Z,1.0,3.06951,51.0,25.0,245.139
2017-08-25T04:36:12.272Z,1.0,2.92993,49.0,25.0,244.055
2017-08-25T04:36:13.273Z,1.0,2.9725,50.0,25.0,247.449
2017-08-25T04:36:14.273Z,1.0,2.94526,51.0,25.0,241.303
2017-08-25T04:36:15.272Z,1.0,2.94051,50.0,25.0,240.549
2017-08-25T04:36:16.272Z,1.0,2.9905,51.0,25.0,245.578
2017-08-25T04:36:17.272Z,1.0,3.02832,50.0,25.0,248.233
2017-08-25T04:36:18.273Z,1.0,2.98503,50.0,25.0,247.793
2017-08-25T04:36:19.272Z,1.0,2.93996,51.0,25.0,242.245
2017-08-25T04:36:20.273Z,1.0,2.90052,49.0,25.0,241.931
2017-08-25T04:36:21.272Z,1.0,2.95699,51.0,25.0,248.308
2017-08-25T04:36:22.274Z,1.0,2.94467,51.0,25.0,245.083
2017-08-25T04:36:23.274Z,1.0,3.0878,51.0,25.0,248.071
2017-08-25T04:36:24.272Z,1.0,3.0725,51.0,25.0,243.696
2017-08-25T04:36:25.274Z,1.0,3.04711,51.0,25.0,243.072
2017-08-25T04:36:26.273Z,1.0,3.02305,51.0,25.0,243.805
2017-08-25T04:36:27.274Z,1.0,2.96472,51.0,25.0,243.4
2017-08-25T04:36:28.272Z,1.0,3.06464,49.0,25.0,245.3
2017-08-25T04:36:29.273Z,1.0,2.93325,50.0,25.0,242.041
2017-08-25T04:36:30.272Z,1.0,2.92572,49.0,25.0,246.168
2017-08-25T04:36:31.272Z,1.0,2.96359,51.0,25.0,247.165
2017-08-25T04:36:32.275Z,1.0,3.01694,51.0,25.0,248.357
2017-08-25T04:36:33.272Z,1.0,2.94604,50.0,25.0,240.086
2017-08-25T04:36:34.272Z,1.0,3.03793,51.0,25.0,248.757
2017-08-25T04:36:35.273Z,1.0,2.94287,49.0,25.0,247.604
2017-08-25T04:36:36.272Z,1.0,3.03458,49.0,25.0,242.905
2017-08-25T04:36:37.272Z,1.0,3.08611,50.0,25.0,245.099
2017-08-25T04:36:38.273Z,1.0,2.95425,50.0,25.0,241.831
2017-08-25T04:36:39.272Z,1.0,3.05073,51.0,25.0,242.393
2017-08-25T04:36:40.272Z,1.0,2.96229,51.0,25.0,240.003
2017-08-25T04:36:41.271Z,1.0,3.0405,50.0,25.0,249.271
2017-08-25T04:36:42.273Z,1.0,3.05869,50.0,25.0,241.069
2017-08-25T04:36:43.275Z,1.0,2.98852,50.0,25.0,242.864
2017-08-25T04:36:44.273Z,1.0,3.09353,49.0,25.0,244.102
2017-08-25T04:36:45.272Z,1.0,2.96053,50.0,25.0,246.17
2017-08-25T04:36:46.274Z,1.0,2.94884,49.0,25.0,242.684
2017-08-25T04:36:47.272Z,1.0,3.0826,50.0,25.0,246.991
2017-08-25T04:36:48.272Z,1.0,3.05816,51.0,25.0,248.651
2017-08-25T04:36:49.273Z,1.0,3.01963,49.0,25.0,240.81
2017-08-25T04:36:50.273Z,1.0,2.99798,50.0,25.0,247.869
2017-08-25T04:36:51.271Z,1.0,3.03304,50.0,25.0,240.838
2017-08-25T04:36:52.273Z,1.0,3.03235,49.0,25.0,243.35
2017-08-25T04:36:53.273Z,1.0,3.07012,49.0,25.0,244.891
2017-08-25T04:36:54.272Z,1.0,3.0488,49.0,25.0,247.479
2017-08-25T04:36:55.272Z,1.0,2.90795,49.0,25.0,243.142
2017-08-25T04:36:56.273Z,1.0,2.91456,50.0,25.0,246.512
2017-08-25T04:36:57.274Z,1.0,3.01743,50.0,25.0,244.409
2017-08-25T04:36:58.271Z,1.0,2.93253,51.0,25.0,242.921
2017-08-25T04:36:59.274Z,1.0,3.05247,49.0,25.0,242.738
2017-08-25T04:37:00.272Z,1.0,3.01124,50.0,25.0,240.954
