time,PressureIn,PressureOut,MotorCurrent,StuffingBoxTemp,Passage
2017-08-24T19:42:41.272Z,1.0,2.96949,51.0,25.0,243.43
2017-08-24T19:42:42.272Z,1.0,2.91992,50.0,25.0,249.675
2017-08-24T19:42:43.273Z,1.0,3.08989,49.0,25.0,245.19
2017-08-24T19:42:44.272Z,1.0,2.94515,50.0,25.0,244.807
2017-08-24T19:42:45.273Z,1.0,2.95646,50.0,25.0,244.51
2017-08-24T19:42:46.271Z,1.0,2.98094,51.0,25.0,246.905
2017-08-24T19:42:47.272Z,1.0,2.98439,51.0,25.0,244.348
2017-08-24T19:42:48.271Z,1.0,3.00965,49.0,25.0,242.728
2017-08-24T19:42:49.273Z,1.0,3.08433,49.0,25.0,245.116
2017-08-24T19:42:50.272Z,1.0,3.08872,49.0,25.0,245.184
2017-08-24T19:42:51.272Z,1.0,3.04024,49.0,25.0,241.224
2017-08-24T19:42:52.273Z,1.0,3.09794,51.0,25.0,243.698
2017-08-24T19:42:53.272Z,1.0,3.06188,49.0,25.0,241.778
2017-08-24T19:42:54.272Z,1.0,2.94345,50.0,25.0,247.628
2017-08-24T19:42:55.272Z,1.0,3.04818,49.0,25.0,242.434
2017-08-24T19:42:56.271Z,1.0,2.98379,51.0,25.0,245.455
2017-08-24T19:42:57.272Z,1.0,2.95167,49.0,25.0,247.414
2017-08-24T19:42:58.271Z,1.0,2.9981,50.0,25.0,249.194
2017-08-24T19:42:59.272Z,1.0,3.04672,49.0,25.0,248.761
2017-08-24T19:43:00.275Z,1.0,3.06875,49.0,25.0,245.711
2017-08-24T19:43:01.272Z,1.0,2.90184,50.0,25.0,240.304
2017-08-24T19:43:02.274Z,1.0,3.02452,50.0,25.0,245.524
2017-08-24T19:43:03.271Z,1.0,3.06271,51.0,25.0,242.812
2017-08-24T19:43:04.274Z,1.0,2.91094,50.0,25.0,246.584
2017-08-24T19:43:05.272Z,1.0,3.09392,51.0,25.0,240.674
2017-08-24T19:43:06.273Z,1.0,3.04717,49.0,25.0,246.64
2017-08-24T19:43:07.273Z,1.0,2.92736,51.0,25.0,245.37
2017-08-24T19:43:08.272Z,1.0,2.91829,51.0,25.0,244.358
2017-08-24T19:43:09.272Z,1.0,3.05049,51.0,25.0,243.298
2017-08-24T19:43:10.272Z,1.0,2.963,49.0,25.0,247.697
2017-08-24T19:43:11.273Z,1.0,2.96136,50.0,25.0,241.375
2017-08-24T19:43:12.273Z,1.0,2.975,50.0,25.0,249.272
2017-08-24T19:43:13.272Z,1.0,2.9462,49.0,25.0,249.59
2017-08-24T19:43:14.272Z,1.0,3.06663,51.0,25.0,243.971
2017-08-24T19:43:15.273Z,1.0,3.02288,49.0,25.0,241.468
2017-08-24T19:43:16.273Z,1.0,3.0699,51.0,25.0,245.006
2017-08-24T19:43:17.273Z,1.0,3.06621,49.0,25.0,247.59
2017-08-24T19:43:18.271Z,1.0,2.99921,51.0,25.0,242.277
2017-08-24T19:43:19.274Z,1.0,2.91229,49.0,25.0,240.045
2017-08-24T19:43:20.272Z,1.0,3.09557,50.0,25.0,242.572
2017-08-24T19:43:21.273Z,1.0,3.05555,51.0,25.0,243.314
2017-08-24T19:43:22.273Z,1.0,2.93986,51.0,25.0,245.99
2017-08-24T19:43:23.276Z,1.0,3.02715,49.0,25.0,245.748
2017-08-24T19:43:24.274Z,1.0,3.08687,50.0,25.0,248.278
2017-08-24T19:43:25.273Z,1.0,2.9033,50.0,25.0,241.872
2017-08-24T19:43:26.272Z,1.0,2.95855,49.0,25.0,245.882
2017-08-24T19:43:27.272Z,1.0,3.06144,50.0,25.0,245.333
2017-08-24T19:43:28.272Z,1.0,3.06773,50.0,25.0,240.464
2017-08-24T19:43:29.272Z,1.0,2.90521,50.0,25.0,241.824
2017-08-24T19:43:30.272Z,1.0,2.94895,51.0,25.0,243.933
2017-08-24T19:43:31.273Z,1.0,3.04264,51.0,25.0,246.86
2017-08-24T19:43:32.273Z,1.0,2.97481,51.0,25.0,244.7
2017-08-24T19:43:33.272Z,1.0,2.94869,50.0,25.0,241.188
2017-08-24T19:43:34.273Z,1.0,3.06013,51.0,25.0,242.328
2017-08-24T19:43:35.271Z,1.0,2.90045,50.0,25.0,243.136
2017-08-24T19:43:36.272Z,1.0,3.02694,49.0,25.0,242.121
2017-08-24T19:43:37.273Z,1.0,2.96375,51.0,25.0,248.544
2017-08-24T19:43:38.273Z,1.0,3.04587,50.0,25.0,244.812
2017-08-24T19:43:39.273Z,1.0,3.06093,50.0,25.0,241.343
2017-08-24T19:43:40.272Z,1.0,3.00897,51.0,25.0,240.601
2017-08-24T19:43:41.272Z,1.0,3.0837,51.0,25.0,247.68
2017-08-24T19:43:42.273Z,1.0,3.05029,50.0,25.0,242.593
2017-08-24T19:43:43.272Z,1.0,3.05969,50.0,25.0,249.802
2017-08-24T19:43:44.272Z,1.0,3.03884,49.0,25.0,243.438
2017-08-24T19:43:45.272Z,1.0,2.95937,51.0,25.0,249.205
2017-08-24T19:43:46.273Z,1.0,3.04852,49.0,25.0,241.994
2017-08-24T19:43:47.273Z,1.0,3.06813,50.0,25.0,247.802
2017-08-24T19:43:48.272Z,1.0,3.08661,50.0,25.0,245.259
2017-08-24T19:43:49.272Z,1.0,2.97067,50.0,25.0,247.577
2017-08-24T19:43:50.272Z,1.0,3.06127,49.0,25.0,246.021
2017-08-24T19:43:51.271Z,1.0,2.92617,50.0,25.0,249.427
2017-08-24T19:43:52.273Z,1.0,3.01415,51.0,25.0,249.803
2017-08-24T19:43:53.272Z,1.0,2.97906,51.0,25.0,246.97
2017-08-24T19:43:54.272Z,1.0,2.96185,49.0,25.0,247.045
2017-08-24T19:43:55.276Z,1.0,2.97542,49.0,25.0,247.336
2017-08-24T19:43:56.271Z,1.0,3.00433,51.0,25.0,249.302
2017-08-24T19:43:57.273Z,1.0,2.96481,50.0,25.0,244.439
2017-08-24T19:43:58.272Z,1.0,2.99473,49.0,25.0,242.791
2017-08-24T19:43:59.272Z,1.0,3.08654,51.0,25.0,247.41
2017-08-24T19:44:00.271Z,1.0,2.94843,49.0,25.0,240.121
2017-08-24T19:44:01.272Z,1.0,2.99285,49.0,25.0,243.795
2017-08-24T19:44:02.272Z,1.0,3.02393,50.0,25.0,242.808
2017-08-24T19:44:03.273Z,1.0,2.97443,50.0,25.0,240.223
2017-08-24T19:44:04.271Z,1.0,3.06041,49.0,25.0,244.356
