time,PressureIn,PressureOut,MotorCurrent,StuffingBoxTemp,Passage
2017-07-27T20:27:57.757Z,1.0,2.91591,51.0,25.0,242.484
2017-07-27T20:27:58.758Z,1.0,3.05264,50.0,25.0,241.795
2017-07-27T20:27:59.758Z,1.0,3.00709,49.0,25.0,241.99
2017-07-27T20:28:00.757Z,1.0,3.08459,49.0,25.0,244.793
2017-07-27T20:28:01.759Z,1.0,3.02115,50.0,25.0,249.072
2017-07-27T20:28:02.756Z,1.0,2.9858,49.0,25.0,243.823
2017-07-27T20:28:03.758Z,1.0,2.99334,49.0,25.0,244.929
2017-07-27T20:28:04.757Z,1.0,3.01871,50.0,25.0,247.582
2017-07-27T20:28:05.760Z,1.0,2.95478,49.0,25.0,242.805
2017-07-27T20:28:06.757Z,1.0,3.02899,51.0,25.0,243.657
2017-07-27T20:28:07.757Z,1.0,2.92986,50.0,25.0,249.911
2017-07-27T20:28:08.759Z,1.0,2.93959,51.0,25.0,243.277
2017-07-27T20:28:09.757Z,1.0,2.98563,49.0,25.0,240.599
2017-07-27T20:28:10.758Z,1.0,2.93365,49.0,25.0,248.065
2017-07-27T20:28:11.758Z,1.0,2.95032,50.0,25.0,245.73
2017-07-27T20:28:12.758Z,1.0,2.91355,49.0,25.0,248.172
2017-07-27T20:28:13.757Z,1.0,2.9952,49.0,25.0,246.61
2017-07-27T20:28:14.757Z,1.0,3.04554,51.0,25.0,247.878
2017-07-27T20:28:15.757Z,1.0,3.07259,51.0,25.0,242.062
2017-07-27T20:28:16.757Z,1.0,3.03131,50.0,25.0,249.984
2017-07-27T20:28:17.758Z,1.0,2.94863,49.0,25.0,245.342
2017-07-27T20:28:18.756Z,1.0,3.01343,51.0,25.0,240.42
2017-07-27T20:28:19.757Z,1.0,2.98713,50.0,25.0,244.963
2017-07-27T20:28:20.758Z,1.0,2.94742,51.0,25.0,245.681
2017-07-27T20:28:21.767Z,1.0,3.05507,49.0,25.0,241.333
2017-07-27T20:28:22.757Z,1.0,3.08267,51.0,25.0,244.237
2017-07-27T20:28:23.759Z,1.0,3.05668,49.0,25.0,240.663
2017-07-27T20:28:24.758Z,1.0,2.91379,49.0,25.0,245.206
2017-07-27T20:28:25.756Z,1.0,2.9864,51.0,25.0,240.107
2017-07-27T20:28:26.758Z,1.0,3.01724,51.0,25.0,249.534
2017-07-27T20:28:27.758Z,1.0,2.94595,50.0,25.0,244.856
2017-07-27T20:28:28.759Z,1.0,3.00122,49.0,25.0,246.999
2017-07-27T20:28:29.757Z,1.0,3.02271,51.0,25.0,240.093
2017-07-27T20:28:30.758Z,1.0,2.99402,49.0,25.0,242.777
2017-07-27T20:28:31.758Z,1.0,3.00032,49.0,25.0,249.661
2017-07-27T20:28:32.756Z,1.0,2.90242,49.0,25.0,246.286
2017-07-27T20:28:33.758Z,1.0,3.09366,50.0,25.0,240.176
2017-07-27T20:28:34.756Z,1.0,2.91318,51.0,25.0,248.901
2017-07-27T20:28:35.757Z,1.0,2.99193,51.0,25.0,245.443
2017-07-27T20:28:36.758Z,1.0,3.01057,51.0,25.0,242.056
2017-07-27T20:28:37.757Z,1.0,2.98419,50.0,25.0,242.593
2017-07-27T20:28:38.761Z,1.0,3.06821,50.0,25.0,249.539
2017-07-27T20:28:39.756Z,1.0,2.95215,51.0,25.0,249.695
2017-07-27T20:28:40.758Z,1.0,2.96691,51.0,25.0,243.665
2017-07-27T20:28:41.757Z,1.0,3.07347,51.0,25.0,245.834
2017-07-27T20:28:42.758Z,1.0,3.01957,49.0,25.0,240.735
2017-07-27T20:28:43.757Z,1.0,2.90925,51.0,25.0,240.146
2017-07-27T20:28:44.759Z,1.0,2.97126,50.0,25.0,243.007
