time,PressureIn,PressureOut,MotorCurrent,StuffingBoxTemp,Passage
2017-08-20T23:45:01.840Z,1.0,2.92444,50.0,25.0,249.243
2017-08-20T23:45:02.808Z,1.0,2.98608,50.0,25.0,241.28
2017-08-20T23:45:03.838Z,1.0,2.91261,51.0,25.0,242.964
2017-08-20T23:45:04.848Z,1.0,2.91018,50.0,25.0,247.095
2017-08-20T23:45:05.854Z,1.0,3.01473,51.0,25.0,248.968
2017-08-20T23:45:06.825Z,1.0,3.03721,49.0,25.0,246.774
2017-08-20T23:45:07.832Z,1.0,3.0973,51.0,25.0,241.331
2017-08-20T23:45:08.799Z,1.0,3.07232,51.0,25.0,248.262
2017-08-20T23:45:09.828Z,1.0,3.09144,51.0,25.0,245.634
2017-08-20T23:45:10.824Z,1.0,2.92187,49.0,25.0,242.023
2017-08-20T23:45:11.800Z,1.0,3.05353,49.0,25.0,240.764
2017-08-20T23:45:12.866Z,1.0,2.9417,50.0,25.0,249.54
2017-08-20T23:45:13.822Z,1.0,2.96268,49.0,25.0,244.25
2017-08-20T23:45:14.826Z,1.0,3.08298,49.0,25.0,247.495
2017-08-20T23:45:15.834Z,1.0,3.05284,50.0,25.0,248.981
2017-08-20T23:45:16.814Z,1.0,3.0502,51.0,25.0,247.937
2017-08-20T23:45:17.832Z,1.0,3.03507,51.0,25.0,245.44
2017-08-20T23:45:18.804Z,1.0,2.91444,50.0,25.0,245.47
2017-08-20T23:45:19.850Z,1.0,3.09609,50.0,25.0,244.074
2017-08-20T23:45:20.802Z,1.0,2.91293,50.0,25.0,249.31
2017-08-20T23:45:21.800Z,1.0,2.9859,51.0,25.0,248.366
2017-08-20T23:45:22.803Z,1.0,3.03819,49.0,25.0,247.222
2017-08-20T23:45:23.837Z,1.0,2.95603,51.0,25.0,241.864
2017-08-20T23:45:24.852Z,1.0,2.90159,50.0,25.0,246.1
2017-08-20T23:45:25.841Z,1.0,2.90596,50.0,25.0,243.058
2017-08-20T23:45:26.837Z,1.0,3.07238,51.0,25.0,246.546
2017-08-20T23:45:27.800Z,1.0,2.96254,49.0,25.0,241.865
2017-08-20T23:45:28.838Z,1.0,3.06833,49.0,25.0,242.512
2017-08-20T23:45:29.815Z,1.0,2.98185,50.0,25.0,241.812
2017-08-20T23:45:30.822Z,1.0,3.03428,50.0,25.0,248.074
2017-08-20T23:45:31.812Z,1.0,3.04925,51.0,25.0,244.05
2017-08-20T23:45:32.843Z,1.0,2.91363,50.0,25.0,248.076
2017-08-20T23:45:33.844Z,1.0,3.08651,51.0,25.0,244.37
2017-08-20T23:45:34.810Z,1.0,3.02167,49.0,25.0,243.812
2017-08-20T23:45:35.810Z,1.0,3.0801,49.0,25.0,243.607
2017-08-20T23:45:36.804Z,1.0,2.99221,51.0,25.0,245.52
2017-08-20T23:45:37.841Z,1.0,2.94659,50.0,25.0,246.548
2017-08-20T23:45:38.809Z,1.0,2.91658,51.0,25.0,246.336
2017-08-20T23:45:39.808Z,1.0,2.97484,50.0,25.0,245.868
2017-08-20T23:45:40.815Z,1.0,2.95043,49.0,25.0,243.897
2017-08-20T23:45:41.819Z,1.0,3.05571,51.0,25.0,247.017
2017-08-20T23:45:42.823Z,1.0,2.95493,50.0,25.0,242.088
2017-08-20T23:45:43.831Z,1.0,3.05209,51.0,25.0,248.605
2017-08-20T23:45:44.835Z,1.0,3.08923,50.0,25.0,242.91
2017-08-20T23:45:45.823Z,1.0,3.00203,50.0,25.0,241.903
2017-08-20T23:45:46.835Z,1.0,2.90604,50.0,25.0,243.203
2017-08-20T23:45:47.820Z,1.0,2.90866,50.0,25.0,243.872
2017-08-20T23:45:48.811Z,1.0,3.04606,49.0,25.0,249.353
2017-08-20T23:45:49.802Z,1.0,2.97904,49.0,25.0,241.924
2017-08-20T23:45:50.813Z,1.0,2.90562,49.0,25.0,241.316
2017-08-20T23:45:51.846Z,1.0,3.05404,49.0,25.0,246.587
2017-08-20T23:45:52.844Z,1.0,3.08985,51.0,25.0,241.635
2017-08-20T23:45:53.835Z,1.0,2.94837,51.0,25.0,241.715
2017-08-20T23:45:54.830Z,1.0,3.08595,49.0,25.0,241.769
2017-08-20T23:45:55.809Z,1.0,3.01866,51.0,25.0,242.045
2017-08-20T23:45:56.811Z,1.0,3.0225,51.0,25.0,243.295
2017-08-20T23:45:57.826Z,1.0,3.02324,50.0,25.0,246.069
2017-08-20T23:45:58.826Z,1.0,3.04725,50.0,25.0,241.678
2017-08-20T23:45:59.848Z,1.0,2.95476,49.0,25.0,249.536
2017-08-20T23:46:00.823Z,1.0,2.98082,50.0,25.0,241.46
2017-08-20T23:46:01.799Z,1.0,2.94139,51.0,25.0,242.735
2017-08-20T23:46:02.813Z,1.0,2.91362,50.0,25.0,240.271
2017-08-20T23:46:03.814Z,1.0,3.04853,50.0,25.0,244.267
2017-08-20T23:46:04.834Z,1.0,2.9326,50.0,25.0,241.191
2017-08-20T23:46:05.841Z,1.0,2.9962,49.0,25.0,246.512
2017-08-20T23:46:06.801Z,1.0,3.01763,51.0,25.0,244.964
2017-08-20T23:46:07.827Z,1.0,2.96243,50.0,25.0,244.777
2017-08-20T23:46:08.845Z,1.0,2.9606,50.0,25.0,241.635
2017-08-20T23:46:09.847Z,1.0,3.09479,50.0,25.0,244.274
2017-08-20T23:46:10.807Z,1.0,2.95714,51.0,25.0,241.583
