time,PressureIn,PressureOut,MotorCurrent,StuffingBoxTemp,Passage
2017-08-24T10:46:42.272Z,1.0,2.90574,50.0,25.0,243.793
2017-08-24T10:46:43.272Z,1.0,2.91744,51.0,25.0,241.855
2017-08-24T10:46:44.272Z,1.0,2.95204,51.0,25.0,244.236
2017-08-24T10:46:45.272Z,1.0,3.07916,50.0,25.0,244.735
2017-08-24T10:46:46.272Z,1.0,3.02255,49.0,25.0,243.517
2017-08-24T10:46:47.271Z,1.0,2.9576,50.0,25.0,247.971
2017-08-24T10:46:48.273Z,1.0,3.01839,50.0,25.0,247.181
2017-08-24T10:46:49.271Z,1.0,2.96904,50.0,25.0,245.582
2017-08-24T10:46:50.273Z,1.0,3.00095,49.0,25.0,249.743
2017-08-24T10:46:51.271Z,1.0,2.92834,51.0,25.0,245.453
2017-08-24T10:46:52.273Z,1.0,2.94385,51.0,25.0,245.133
2017-08-24T10:46:53.272Z,1.0,3.09768,49.0,25.0,244.498
2017-08-24T10:46:54.272Z,1.0,2.9485,51.0,25.0,247.931
2017-08-24T10:46:55.271Z,1.0,3.08716,51.0,25.0,247.572
2017-08-24T10:46:56.273Z,1.0,3.09709,49.0,25.0,246.771
2017-08-24T10:46:57.273Z,1.0,2.9604,51.0,25.0,244.739
2017-08-24T10:46:58.272Z,1.0,3.07073,50.0,25.0,248.306
2017-08-24T10:46:59.273Z,1.0,2.95251,49.0,25.0,243.211
2017-08-24T10:47:00.272Z,1.0,2.97301,50.0,25.0,243.166
2017-08-24T10:47:01.272Z,1.0,2.96038,49.0,25.0,247.522
2017-08-24T10:47:02.273Z,1.0,3.09659,50.0,25.0,240.775
2017-08-24T10:47:03.273Z,1.0,2.93873,50.0,25.0,245.392
2017-08-24T10:47:04.272Z,1.0,3.07716,51.0,25.0,243.87
2017-08-24T10:47:05.273Z,1.0,3.05621,49.0,25.0,248.644
2017-08-24T10:47:06.272Z,1.0,3.02011,51.0,25.0,242.439
2017-08-24T10:47:07.272Z,1.0,3.0584,49.0,25.0,249.663
2017-08-24T10:47:08.273Z,1.0,2.98546,49.0,25.0,246.712
2017-08-24T10:47:09.271Z,1.0,3.07387,50.0,25.0,245.435
