time,PressureIn,PressureOut,MotorCurrent,StuffingBoxTemp,Passage
2017-07-29T16:54:37.757Z,1.0,2.94313,51.0,25.0,242.325
2017-07-29T16:54:38.758Z,1.0,3.02364,51.0,25.0,242.162
2017-07-29T16:54:39.756Z,1.0,3.09589,51.0,25.0,247.772
2017-07-29T16:54:40.757Z,1.0,2.99155,50.0,25.0,244.599
2017-07-29T16:54:41.758Z,1.0,3.08487,50.0,25.0,242.664
2017-07-29T16:54:42.757Z,1.0,3.06437,49.0,25.0,242.31
2017-07-29T16:54:43.756Z,1.0,3.07953,49.0,25.0,245.56
2017-07-29T16:54:44.757Z,1.0,3.07661,49.0,25.0,243.381
2017-07-29T16:54:45.758Z,1.0,3.02205,51.0,25.0,240.207
2017-07-29T16:54:46.756Z,1.0,3.09227,50.0,25.0,246.809
2017-07-29T16:54:47.757Z,1.0,3.03947,49.0,25.0,243.527
2017-07-29T16:54:48.758Z,1.0,2.97225,50.0,25.0,242.669
2017-07-29T16:54:49.757Z,1.0,2.97284,50.0,25.0,243.863
2017-07-29T16:54:50.758Z,1.0,3.00013,49.0,25.0,242.576
2017-07-29T16:54:51.757Z,1.0,3.02122,51.0,25.0,247.302
2017-07-29T16:54:52.756Z,1.0,3.07585,51.0,25.0,241.543
2017-07-29T16:54:53.759Z,1.0,2.9988,49.0,25.0,244.861
2017-07-29T16:54:54.759Z,1.0,3.07588,51.0,25.0,248.9
2017-07-29T16:54:55.757Z,1.0,3.08787,51.0,25.0,245.582
2017-07-29T16:54:56.759Z,1.0,2.99015,49.0,25.0,244.294
2017-07-29T16:54:57.757Z,1.0,3.06506,49.0,25.0,246.475
2017-07-29T16:54:58.758Z,1.0,2.90399,49.0,25.0,245.975
2017-07-29T16:54:59.758Z,1.0,3.00617,51.0,25.0,245.966
2017-07-29T16:55:00.756Z,1.0,2.92335,49.0,25.0,244.162
2017-07-29T16:55:01.758Z,1.0,3.0633,49.0,25.0,249.323
2017-07-29T16:55:02.757Z,1.0,3.0689,50.0,25.0,243.141
2017-07-29T16:55:03.759Z,1.0,3.07993,51.0,25.0,248.697
2017-07-29T16:55:04.756Z,1.0,2.91295,51.0,25.0,243.503
2017-07-29T16:55:05.757Z,1.0,2.99143,49.0,25.0,243.166
2017-07-29T16:55:06.759Z,1.0,3.02911,49.0,25.0,241.521
2017-07-29T16:55:07.757Z,1.0,2.9744,49.0,25.0,241.758
2017-07-29T16:55:08.757Z,1.0,3.0923,50.0,25.0,247.563
2017-07-29T16:55:09.759Z,1.0,2.98364,51.0,25.0,241.152
2017-07-29T16:55:10.757Z,1.0,3.03073,50.0,25.0,240.739
2017-07-29T16:55:11.758Z,1.0,3.07542,49.0,25.0,245.743
2017-07-29T16:55:12.757Z,1.0,2.91838,49.0,25.0,244.062
2017-07-29T16:55:13.757Z,1.0,2.98459,49.0,25.0,247.436
2017-07-29T16:55:14.758Z,1.0,3.0292,51.0,25.0,244.404
2017-07-29T16:55:15.757Z,1.0,3.02709,50.0,25.0,241.962
2017-07-29T16:55:16.756Z,1.0,2.97966,50.0,25.0,245.758
2017-07-29T16:55:17.757Z,1.0,2.96152,49.0,25.0,244.117
2017-07-29T16:55:18.758Z,1.0,3.08806,49.0,25.0,244.057
2017-07-29T16:55:19.757Z,1.0,2.99172,50.0,25.0,242.195
2017-07-29T16:55:20.757Z,1.0,2.90288,50.0,25.0,248.188
2017-07-29T16:55:21.757Z,1.0,3.04793,50.0,25.0,248.428
2017-07-29T16:55:22.757Z,1.0,3.02329,50.0,25.0,246.258
2017-07-29T16:55:23.758Z,1.0,3.07579,49.0,25.0,243.555
2017-07-29T16:55:24.758Z,1.0,2.97725,51.0,25.0,249.779
2017-07-29T16:55:25.757Z,1.0,2.91273,49.0,25.0,246.122
2017-07-29T16:55:26.759Z,1.0,2.96224,51.0,25.0,242.509
2017-07-29T16:55:27.757Z,1.0,3.06564,50.0,25.0,246.874
2017-07-29T16:55:28.758Z,1.0,3.01515,51.0,25.0,246.503
2017-07-29T16:55:29.757Z,1.0,2.9485,50.0,25.0,241.98
2017-07-29T16:55:30.758Z,1.0,2.98564,49.0,25.0,246.689
2017-07-29T16:55:31.757Z,1.0,2.91668,51.0,25.0,242.075
2017-07-29T16:55:32.758Z,1.0,3.0678,50.0,25.0,248.27
2017-07-29T16:55:33.758Z,1.0,2.97261,50.0,25.0,243.391
2017-07-29T16:55:34.755Z,1.0,2.92163,50.0,25.0,249.709
2017-07-29T16:55:35.758Z,1.0,2.93998,51.0,25.0,248.939
2017-07-29T16:55:36.760Z,1.0,2.91476,51.0,25.0,249.253
2017-07-29T16:55:37.756Z,1.0,3.03505,51.0,25.0,247.931
2017-07-29T16:55:38.756Z,1.0,3.06052,51.0,25.0,246.047
2017-07-29T16:55:39.760Z,1.0,2.92971,50.0,25.0,246.737
2017-07-29T16:55:40.757Z,1.0,2.94609,51.0,25.0,249.318
2017-07-29T16:55:41.756Z,1.0,3.02654,49.0,25.0,240.89
2017-07-29T16:55:42.758Z,1.0,3.05891,50.0,25.0,241.873
2017-07-29T16:55:43.758Z,1.0,2.97543,49.0,25.0,241.13
