time,PressureIn,PressureOut,MotorCurrent,StuffingBoxTemp,Passage
2017-08-09T11:25:33.759Z,1.0,2.93691,51.0,25.0,246.585
2017-08-09T11:25:34.756Z,1.0,2.96749,50.0,25.0,243.864
2017-08-09T11:25:35.758Z,1.0,3.04416,49.0,25.0,247.771
2017-08-09T11:25:36.757Z,1.0,3.03368,51.0,25.0,242.387
2017-08-09T11:25:37.756Z,1.0,3.0872,50.0,25.0,243.14
2017-08-09T11:25:38.757Z,1.0,3.05909,50.0,25.0,249.018
2017-08-09T11:25:39.758Z,1.0,2.99256,50.0,25.0,242.513
2017-08-09T11:25:40.757Z,1.0,3.09145,50.0,25.0,242.169
2017-08-09T11:25:41.757Z,1.0,3.04321,49.0,25.0,248.595
2017-08-09T11:25:42.758Z,1.0,3.08419,50.0,25.0,247.885
2017-08-09T11:25:43.757Z,1.0,3.04886,51.0,25.0,246.079
2017-08-09T11:25:44.759Z,1.0,3.00928,50.0,25.0,247.393
2017-08-09T11:25:45.757Z,1.0,2.92367,49.0,25.0,243.708
2017-08-09T11:25:46.758Z,1.0,2.96403,50.0,25.0,245.906
2017-08-09T11:25:47.756Z,1.0,2.99854,49.0,25.0,247.695
2017-08-09T11:25:48.759Z,1.0,3.08469,50.0,25.0,248.188
2017-08-09T11:25:49.758Z,1.0,2.96622,49.0,25.0,249.294
2017-08-09T11:25:50.757Z,1.0,3.07104,49.0,25.0,247.798
2017-08-09T11:25:51.758Z,1.0,2.99969,51.0,25.0,242.953
2017-08-09T11:25:52.757Z,1.0,2.97639,49.0,25.0,249.338
2017-08-09T11:25:53.757Z,1.0,3.02374,49.0,25.0,245.524
2017-08-09T11:25:54.758Z,1.0,3.05207,49.0,25.0,242.821
2017-08-09T11:25:55.757Z,1.0,3.08127,50.0,25.0,242.843
2017-08-09T11:25:56.761Z,1.0,3.08002,50.0,25.0,242.663
2017-08-09T11:25:57.758Z,1.0,2.94388,51.0,25.0,248.737
2017-08-09T11:25:58.758Z,1.0,3.00507,51.0,25.0,247.015
2017-08-09T11:25:59.759Z,1.0,3.09619,49.0,25.0,244.518
2017-08-09T11:26:00.758Z,1.0,3.01683,49.0,25.0,242.472
2017-08-09T11:26:01.760Z,1.0,2.90067,49.0,25.0,245.464
2017-08-09T11:26:02.759Z,1.0,2.95316,51.0,25.0,240.855
2017-08-09T11:26:03.757Z,1.0,3.04838,51.0,25.0,245.995
2017-08-09T11:26:04.761Z,1.0,3.02892,50.0,25.0,245.022
2017-08-09T11:26:05.759Z,1.0,3.04664,49.0,25.0,248.347
2017-08-09T11:26:06.756Z,1.0,3.05959,49.0,25.0,245.747
2017-08-09T11:26:07.759Z,1.0,3.01242,49.0,25.0,241.965
2017-08-09T11:26:08.756Z,1.0,2.97496,49.0,25.0,247.915
