time,PressureIn,PressureOut,MotorCurrent,StuffingBoxTemp,Passage
2017-08-15T19:16:49.758Z,1.0,3.02449,49.0,25.0,241.331
2017-08-15T19:16:50.757Z,1.0,3.0084,51.0,25.0,242.574
2017-08-15T19:16:51.757Z,1.0,3.0411,49.0,25.0,244.724
2017-08-15T19:16:52.758Z,1.0,3.04735,51.0,25.0,241.332
2017-08-15T19:16:53.757Z,1.0,3.09429,51.0,25.0,249.45
2017-08-15T19:16:54.759Z,1.0,2.91844,49.0,25.0,240.669
2017-08-15T19:16:55.758Z,1.0,2.9251,51.0,25.0,242.293
2017-08-15T19:16:56.758Z,1.0,3.06234,49.0,25.0,245.826
2017-08-15T19:16:57.758Z,1.0,2.97285,50.0,25.0,249.242
2017-08-15T19:16:58.758Z,1.0,3.0984,49.0,25.0,243.588
2017-08-15T19:16:59.757Z,1.0,3.05841,51.0,25.0,248.743
2017-08-15T19:17:00.757Z,1.0,3.07824,51.0,25.0,249.203
2017-08-15T19:17:01.757Z,1.0,3.01655,51.0,25.0,242.907
2017-08-15T19:17:02.758Z,1.0,3.08163,50.0,25.0,243.529
2017-08-15T19:17:03.758Z,1.0,2.92953,49.0,25.0,246.337
2017-08-15T19:17:04.757Z,1.0,2.99803,49.0,25.0,241.383
2017-08-15T19:17:05.758Z,1.0,3.0425,51.0,25.0,247.993
2017-08-15T19:17:06.758Z,1.0,2.96709,49.0,25.0,247.618
2017-08-15T19:17:07.756Z,1.0,3.02931,51.0,25.0,243.318
2017-08-15T19:17:08.758Z,1.0,3.07856,51.0,25.0,248.345
2017-08-15T19:17:09.757Z,1.0,3.04938,51.0,25.0,248.012
2017-08-15T19:17:10.756Z,1.0,3.08073,49.0,25.0,242.446
2017-08-15T19:17:11.759Z,1.0,3.01812,51.0,25.0,247.581
2017-08-15T19:17:12.756Z,1.0,2.94216,50.0,25.0,244.138
2017-08-15T19:17:13.758Z,1.0,2.92933,51.0,25.0,244.412
2017-08-15T19:17:14.758Z,1.0,3.07946,50.0,25.0,242.222
2017-08-15T19:17:15.758Z,1.0,2.94337,50.0,25.0,242.789
2017-08-15T19:17:16.757Z,1.0,3.02764,50.0,25.0,246.977
2017-08-15T19:17:17.758Z,1.0,2.91464,51.0,25.0,248.322
2017-08-15T19:17:18.757Z,1.0,3.01652,50.0,25.0,242.729
2017-08-15T19:17:19.758Z,1.0,2.90125,49.0,25.0,247.869
2017-08-15T19:17:20.768Z,1.0,3.04959,50.0,25.0,244.103
2017-08-15T19:17:21.758Z,1.0,3.00288,49.0,25.0,245.53
2017-08-15T19:17:22.757Z,1.0,2.98677,51.0,25.0,248.264
2017-08-15T19:17:23.757Z,1.0,3.03626,49.0,25.0,245.826
2017-08-15T19:17:24.758Z,1.0,2.93458,51.0,25.0,245.099
2017-08-15T19:17:25.758Z,1.0,2.90436,49.0,25.0,243.118
2017-08-15T19:17:26.757Z,1.0,3.07099,50.0,25.0,243.76
2017-08-15T19:17:27.758Z,1.0,3.07252,50.0,25.0,242.807
2017-08-15T19:17:28.758Z,1.0,3.00304,51.0,25.0,248.362
2017-08-15T19:17:29.757Z,1.0,2.95557,49.0,25.0,241.194
2017-08-15T19:17:30.757Z,1.0,2.99762,49.0,25.0,249.261
2017-08-15T19:17:31.768Z,1.0,3.07028,50.0,25.0,243.36
2017-08-15T19:17:32.769Z,1.0,3.06566,50.0,25.0,240.388
2017-08-15T19:17:33.757Z,1.0,2.94241,50.0,25.0,248.156
2017-08-15T19:17:34.757Z,1.0,3.0409,49.0,25.0,248.957
2017-08-15T19:17:35.760Z,1.0,3.00175,51.0,25.0,242.822
2017-08-15T19:17:36.757Z,1.0,3.00292,49.0,25.0,242.595
2017-08-15T19:17:37.759Z,1.0,3.07691,51.0,25.0,242.938
2017-08-15T19:17:38.758Z,1.0,2.97405,49.0,25.0,241.958
2017-08-15T19:17:39.756Z,1.0,3.03973,49.0,25.0,242.767
2017-08-15T19:17:40.758Z,1.0,3.09666,51.0,25.0,245.344
2017-08-15T19:17:41.761Z,1.0,3.07125,51.0,25.0,242.654
2017-08-15T19:17:42.757Z,1.0,2.99635,50.0,25.0,246.984
2017-08-15T19:17:43.760Z,1.0,2.95291,50.0,25.0,240.467
2017-08-15T19:17:44.757Z,1.0,3.08221,49.0,25.0,243.851
2017-08-15T19:17:45.758Z,1.0,2.95273,49.0,25.0,249.1
2017-08-15T19:17:46.758Z,1.0,3.05265,51.0,25.0,248.175
2017-08-15T19:17:47.769Z,1.0,2.90149,51.0,25.0,248.291
2017-08-15T19:17:48.757Z,1.0,2.99017,51.0,25.0,245.692
2017-08-15T19:17:49.758Z,1.0,2.96362,49.0,25.0,242.534
2017-08-15T19:17:50.757Z,1.0,3.06442,49.0,25.0,244.208
2017-08-15T19:17:51.757Z,1.0,3.02709,49.0,25.0,243.976
2017-08-15T19:17:52.758Z,1.0,2.94624,49.0,25.0,244.569
2017-08-15T19:17:53.758Z,1.0,2.98939,50.0,25.0,246.185
2017-08-15T19:17:54.756Z,1.0,3.09063,51.0,25.0,247.885
2017-08-15T19:17:55.756Z,1.0,2.93039,51.0,25.0,247.729
2017-08-15T19:17:56.757Z,1.0,2.99802,51.0,25.0,240.032
2017-08-15T19:17:57.758Z,1.0,3.05931,50.0,25.0,249.917
2017-08-15T19:17:58.758Z,1.0,2.93772,49.0,25.0,248.416
2017-08-15T19:17:59.758Z,1.0,3.03051,49.0,25.0,247.066
2017-08-15T19:18:00.757Z,1.0,2.9376,51.0,25.0,247.854
2017-08-15T19:18:01.757Z,1.0,2.96301,51.0,25.0,246.49
2017-08-15T19:18:02.757Z,1.0,3.03691,51.0,25.0,243.551
2017-08-15T19:18:03.756Z,1.0,3.09974,51.0,25.0,245.358
2017-08-15T19:18:04.757Z,1.0,2.98851,51.0,25.0,240.73
2017-08-15T19:18:05.758Z,1.0,2.92681,50.0,25.0,248.862
