time,PressureIn,PressureOut,MotorCurrent,StuffingBoxTemp,Passage
2017-08-07T23:08:32.759Z,1.0,2.97604,49.0,25.0,247.759
2017-08-07T23:08:33.758Z,1.0,3.07031,49.0,25.0,244.875
2017-08-07T23:08:34.757Z,1.0,2.92823,49.0,25.0,243.501
2017-08-07T23:08:35.756Z,1.0,3.03159,49.0,25.0,242.919
2017-08-07T23:08:36.759Z,1.0,3.03753,51.0,25.0,248.336
2017-08-07T23:08:37.757Z,1.0,3.04157,50.0,25.0,243.662
2017-08-07T23:08:38.761Z,1.0,2.9566,50.0,25.0,243.138
2017-08-07T23:08:39.759Z,1.0,3.0288,51.0,25.0,249.052
2017-08-07T23:08:40.758Z,1.0,2.94259,49.0,25.0,246.688
2017-08-07T23:08:41.756Z,1.0,2.93303,51.0,25.0,242.722
2017-08-07T23:08:42.764Z,1.0,3.06622,50.0,25.0,249.895
2017-08-07T23:08:43.760Z,1.0,3.07715,51.0,25.0,243.379
2017-08-07T23:08:44.758Z,1.0,2.92828,50.0,25.0,240.474
2017-08-07T23:08:45.757Z,1.0,2.98155,51.0,25.0,244.644
2017-08-07T23:08:46.758Z,1.0,2.9464,51.0,25.0,246.133
2017-08-07T23:08:47.757Z,1.0,2.9743,51.0,25.0,245.819
2017-08-07T23:08:48.758Z,1.0,2.92389,51.0,25.0,247.032
2017-08-07T23:08:49.757Z,1.0,3.03218,50.0,25.0,245.869
2017-08-07T23:08:50.758Z,1.0,3.00776,51.0,25.0,248.906
2017-08-07T23:08:51.756Z,1.0,3.00314,50.0,25.0,245.457
2017-08-07T23:08:52.760Z,1.0,3.01119,51.0,25.0,248.1
2017-08-07T23:08:53.759Z,1.0,2.93696,51.0,25.0,245.616
2017-08-07T23:08:54.757Z,1.0,2.93954,50.0,25.0,240.118
2017-08-07T23:08:55.758Z,1.0,2.90975,49.0,25.0,242.604
2017-08-07T23:08:56.758Z,1.0,2.94594,51.0,25.0,245.324
2017-08-07T23:08:57.757Z,1.0,3.09786,49.0,25.0,243.197
2017-08-07T23:08:58.759Z,1.0,2.9751,50.0,25.0,240.442
2017-08-07T23:08:59.757Z,1.0,2.95977,49.0,25.0,249.084
2017-08-07T23:09:00.758Z,1.0,2.95958,49.0,25.0,243.77
2017-08-07T23:09:01.757Z,1.0,3.0476,50.0,25.0,249.633
2017-08-07T23:09:02.757Z,1.0,2.93439,51.0,25.0,246.704
2017-08-07T23:09:03.757Z,1.0,3.01717,49.0,25.0,245.184
2017-08-07T23:09:04.759Z,1.0,2.95967,51.0,25.0,245.602
2017-08-07T23:09:05.756Z,1.0,3.06216,50.0,25.0,244.542
2017-08-07T23:09:06.759Z,1.0,3.01208,50.0,25.0,247.415
2017-08-07T23:09:07.757Z,1.0,3.08887,51.0,25.0,246.696
2017-08-07T23:09:08.758Z,1.0,2.94789,49.0,25.0,241.126
2017-08-07T23:09:09.757Z,1.0,3.0986,50.0,25.0,244.201
2017-08-07T23:09:10.758Z,1.0,2.98023,49.0,25.0,246.117
2017-08-07T23:09:11.757Z,1.0,3.07924,51.0,25.0,240.496
2017-08-07T23:09:12.756Z,1.0,2.97451,50.0,25.0,249.381
2017-08-07T23:09:13.758Z,1.0,3.05211,50.0,25.0,241.749
2017-08-07T23:09:14.758Z,1.0,2.97402,51.0,25.0,247.273
2017-08-07T23:09:15.757Z,1.0,2.99811,51.0,25.0,242.101
2017-08-07T23:09:16.759Z,1.0,3.04773,50.0,25.0,245.479
2017-08-07T23:09:17.757Z,1.0,3.02587,50.0,25.0,245.452
2017-08-07T23:09:18.757Z,1.0,2.92959,50.0,25.0,244.344
2017-08-07T23:09:19.757Z,1.0,2.96596,49.0,25.0,243.626
2017-08-07T23:09:20.757Z,1.0,2.91703,50.0,25.0,246.857
2017-08-07T23:09:21.757Z,1.0,3.00765,49.0,25.0,245.973
2017-08-07T23:09:22.758Z,1.0,3.04249,50.0,25.0,244.77
2017-08-07T23:09:23.759Z,1.0,3.06024,51.0,25.0,245.599
2017-08-07T23:09:24.757Z,1.0,2.94899,50.0,25.0,245.651
2017-08-07T23:09:25.758Z,1.0,3.04664,51.0,25.0,248.58
2017-08-07T23:09:26.756Z,1.0,2.91559,51.0,25.0,241.534
2017-08-07T23:09:27.759Z,1.0,2.94636,49.0,25.0,241.054
2017-08-07T23:09:28.758Z,1.0,3.0145,50.0,25.0,249.369
2017-08-07T23:09:29.758Z,1.0,2.92461,50.0,25.0,241.238
2017-08-07T23:09:30.758Z,1.0,2.96523,50.0,25.0,245.988
2017-08-07T23:09:31.758Z,1.0,2.93728,49.0,25.0,245.349
2017-08-07T23:09:32.757Z,1.0,3.00596,49.0,25.0,247.052
2017-08-07T23:09:33.757Z,1.0,3.01484,51.0,25.0,244.515
2017-08-07T23:09:34.758Z,1.0,2.95428,50.0,25.0,241.646
2017-08-07T23:09:35.758Z,1.0,3.02526,50.0,25.0,240.145
2017-08-07T23:09:36.757Z,1.0,2.90347,50.0,25.0,243.111
2017-08-07T23:09:37.757Z,1.0,2.92269,49.0,25.0,244.241
2017-08-07T23:09:38.757Z,1.0,3.02095,50.0,25.0,243.611
2017-08-07T23:09:39.757Z,1.0,2.92975,49.0,25.0,244.982
2017-08-07T23:09:40.758Z,1.0,3.00839,50.0,25.0,246.025
2017-08-07T23:09:41.760Z,1.0,3.00164,50.0,25.0,242.858
2017-08-07T23:09:42.758Z,1.0,3.07201,50.0,25.0,243.347
2017-08-07T23:09:43.758Z,1.0,2.90494,49.0,25.0,244.89
2017-08-07T23:09:44.756Z,1.0,3.06342,49.0,25.0,244.094
2017-08-07T23:09:45.759Z,1.0,2.93838,51.0,25.0,240.403
2017-08-07T23:09:46.757Z,1.0,2.9092,51.0,25.0,243.452
2017-08-07T23:09:47.758Z,1.0,2.9509,51.0,25.0,247.473
2017-08-07T23:09:48.756Z,1.0,3.07761,49.0,25.0,245.426
2017-08-07T23:09:49.768Z,1.0,2.90087,50.0,25.0,241.054
2017-08-07T23:09:50.758Z,1.0,2.95771,49.0,25.0,242.161
2017-08-07T23:09:51.758Z,1.0,2.97192,50.0,25.0,247.901
2017-08-07T23:09:52.757Z,1.0,2.9753,50.0,25.0,244.354
2017-08-07T23:09:53.757Z,1.0,3.04297,50.0,25.0,246.18
2017-08-07T23:09:54.760Z,1.0,2.96519,50.0,25.0,242.222
2017-08-07T23:09:55.756Z,1.0,2.92591,50.0,25.0,245.255
2017-08-07T23:09:56.758Z,1.0,3.08759,51.0,25.0,241.462
2017-08-07T23:09:57.757Z,1.0,3.05953,50.0,25.0,249.831
2017-08-07T23:09:58.757Z,1.0,2.94033,49.0,25.0,243.868
2017-08-07T23:09:59.757Z,1.0,2.90859,49.0,25.0,248.651
2017-08-07T23:10:00.759Z,1.0,3.00515,49.0,25.0,249.415
2017-08-07T23:10:01.758Z,1.0,2.98553,51.0,25.0,247.611
2017-08-07T23:10:02.759Z,1.0,3.09962,49.0,25.0,246.555
2017-08-07T23:10:03.757Z,1.0,3.01612,51.0,25.0,246.589
2017-08-07T23:10:04.758Z,1.0,3.01108,50.0,25.0,241.777
2017-08-07T23:10:05.757Z,1.0,2.93323,51.0,25.0,244.868
2017-08-07T23:10:06.759Z,1.0,3.09107,50.0,25.0,249.15
2017-08-07T23:10:07.757Z,1.0,2.93004,49.0,25.0,247.965
2017-08-07T23:10:08.758Z,1.0,3.01267,49.0,25.0,247.001
2017-08-07T23:10:09.757Z,1.0,2.96083,49.0,25.0,245.129
2017-08-07T23:10:10.757Z,1.0,3.06358,51.0,25.0,243.28
2017-08-07T23:10:11.757Z,1.0,3.06825,49.0,25.0,248.177
2017-08-07T23:10:12.756Z,1.0,2.99066,51.0,25.0,244.788
2017-08-07T23:10:13.759Z,1.0,2.96666,50.0,25.0,244.737
2017-08-07T23:10:14.758Z,1.0,3.05083,50.0,25.0,249.492
2017-08-07T23:10:15.759Z,1.0,3.04568,49.0,25.0,248.767
2017-08-07T23:10:16.756Z,1.0,3.08486,49.0,25.0,246.993
2017-08-07T23:10:17.758Z,1.0,3.00235,51.0,25.0,244.61
2017-08-07T23:10:18.758Z,1.0,3.03834,50.0,25.0,240.95
2017-08-07T23:10:19.757Z,1.0,3.0886,51.0,25.0,244.035
2017-08-07T23:10:20.755Z,1.0,2.93486,51.0,25.0,240.271
2017-08-07T23:10:21.757Z,1.0,3.09907,49.0,25.0,245.071
2017-08-07T23:10:22.758Z,1.0,2.9825,49.0,25.0,244.329
2017-08-07T23:10:23.757Z,1.0,2.94602,49.0,25.0,243.067
2017-08-07T23:10:24.759Z,1.0,2.99455,50.0,25.0,242.645
2017-08-07T23:10:25.758Z,1.0,3.00023,49.0,25.0,244.68
2017-08-07T23:10:26.758Z,1.0,2.95023,51.0,25.0,242.608
2017-08-07T23:10:27.758Z,1.0,2.9423,50.0,25.0,240.604
2017-08-07T23:10:28.757Z,1.0,3.03924,49.0,25.0,241.194
2017-08-07T23:10:29.759Z,1.0,3.09473,50.0,25.0,249.005
2017-08-07T23:10:30.757Z,1.0,3.04827,51.0,25.0,249.444
2017-08-07T23:10:31.759Z,1.0,2.91436,51.0,25.0,245.205
2017-08-07T23:10:32.757Z,1.0,2.98406,50.0,25.0,243.039
2017-08-07T23:10:33.758Z,1.0,2.94424,50.0,25.0,240.273
2017-08-07T23:10:34.758Z,1.0,2.91046,50.0,25.0,249.815
2017-08-07T23:10:35.768Z,1.0,3.07751,50.0,25.0,248.123
2017-08-07T23:10:36.757Z,1.0,3.0325,50.0,25.0,246.81
2017-08-07T23:10:37.757Z,1.0,3.09843,49.0,25.0,243.845
2017-08-07T23:10:38.758Z,1.0,3.01208,51.0,25.0,246.62
2017-08-07T23:10:39.757Z,1.0,2.9635,50.0,25.0,241.347
2017-08-07T23:10:40.758Z,1.0,3.07374,50.0,25.0,246.802
2017-08-07T23:10:41.759Z,1.0,2.99177,49.0,25.0,242.43
2017-08-07T23:10:42.757Z,1.0,2.97995,50.0,25.0,247.923
2017-08-07T23:10:43.757Z,1.0,3.07463,50.0,25.0,248.241
2017-08-07T23:10:44.757Z,1.0,2.94756,50.0,25.0,246.984
2017-08-07T23:10:45.758Z,1.0,3.01588,51.0,25.0,244.005
2017-08-07T23:10:46.757Z,1.0,2.96685,51.0,25.0,244.532
2017-08-07T23:10:47.759Z,1.0,2.99752,51.0,25.0,245.219
2017-08-07T23:10:48.757Z,1.0,3.0956,51.0,25.0,247.063
2017-08-07T23:10:49.757Z,1.0,2.96077,50.0,25.0,244.356
2017-08-07T23:10:50.757Z,1.0,3.05923,50.0,25.0,242.595
2017-08-07T23:10:51.758Z,1.0,3.02053,51.0,25.0,247.887
2017-08-07T23:10:52.757Z,1.0,3.01766,50.0,25.0,247.786
2017-08-07T23:10:53.756Z,1.0,2.91924,51.0,25.0,240.186
2017-08-07T23:10:54.757Z,1.0,2.98688,50.0,25.0,240.903
2017-08-07T23:10:55.768Z,1.0,2.99839,50.0,25.0,240.106
2017-08-07T23:10:56.758Z,1.0,3.05188,51.0,25.0,247.665
2017-08-07T23:10:57.756Z,1.0,3.04772,51.0,25.0,243.727
2017-08-07T23:10:58.760Z,1.0,2.90323,51.0,25.0,247.585
2017-08-07T23:10:59.758Z,1.0,2.90779,49.0,25.0,249.388
2017-08-07T23:11:00.757Z,1.0,3.09744,51.0,25.0,248.323
2017-08-07T23:11:01.756Z,1.0,3.07758,50.0,25.0,244.8
2017-08-07T23:11:02.758Z,1.0,2.90521,49.0,25.0,245.895
2017-08-07T23:11:03.758Z,1.0,3.03782,49.0,25.0,247.093
2017-08-07T23:11:04.758Z,1.0,2.99865,50.0,25.0,240.628
2017-08-07T23:11:05.757Z,1.0,2.97062,49.0,25.0,241.242
2017-08-07T23:11:06.759Z,1.0,3.06116,51.0,25.0,243.755
2017-08-07T23:11:07.758Z,1.0,3.05889,50.0,25.0,246.834
2017-08-07T23:11:08.758Z,1.0,3.00905,51.0,25.0,248.828
2017-08-07T23:11:09.757Z,1.0,3.01234,49.0,25.0,243.659
2017-08-07T23:11:10.758Z,1.0,3.0159,49.0,25.0,246.765
2017-08-07T23:11:11.757Z,1.0,2.91387,50.0,25.0,249.555
2017-08-07T23:11:12.757Z,1.0,3.05441,51.0,25.0,244.854
2017-08-07T23:11:13.757Z,1.0,2.93695,50.0,25.0,245.428
2017-08-07T23:11:14.758Z,1.0,2.9413,51.0,25.0,249.352
2017-08-07T23:11:15.758Z,1.0,2.9754,51.0,25.0,248.696
2017-08-07T23:11:16.756Z,1.0,3.01324,49.0,25.0,249.992
2017-08-07T23:11:17.758Z,1.0,2.97776,51.0,25.0,243.894
2017-08-07T23:11:18.758Z,1.0,2.90145,50.0,25.0,243.756
2017-08-07T23:11:19.757Z,1.0,3.01273,51.0,25.0,243.901
2017-08-07T23:11:20.758Z,1.0,2.9337,50.0,25.0,246.096
2017-08-07T23:11:21.757Z,1.0,3.03663,49.0,25.0,243.693
2017-08-07T23:11:22.756Z,1.0,3.00092,51.0,25.0,241.53
2017-08-07T23:11:23.757Z,1.0,3.01228,49.0,25.0,246.693
2017-08-07T23:11:24.757Z,1.0,3.00547,49.0,25.0,243.554
2017-08-07T23:11:25.758Z,1.0,3.06642,49.0,25.0,248.144
2017-08-07T23:11:26.758Z,1.0,2.98509,50.0,25.0,247.251
2017-08-07T23:11:27.757Z,1.0,2.99539,49.0,25.0,246.565
2017-08-07T23:11:28.757Z,1.0,3.00563,49.0,25.0,248.163
2017-08-07T23:11:29.759Z,1.0,3.06,49.0,25.0,249.637
2017-08-07T23:11:30.757Z,1.0,3.06107,50.0,25.0,249.124
2017-08-07T23:11:31.757Z,1.0,3.07704,51.0,25.0,240.911
2017-08-07T23:11:32.759Z,1.0,3.03695,50.0,25.0,244.134
2017-08-07T23:11:33.758Z,1.0,2.93968,49.0,25.0,244.98
2017-08-07T23:11:34.757Z,1.0,3.00814,49.0,25.0,246.169
2017-08-07T23:11:35.757Z,1.0,2.90942,49.0,25.0,247.25
2017-08-07T23:11:36.758Z,1.0,3.07757,50.0,25.0,245.383
2017-08-07T23:11:37.758Z,1.0,2.94078,51.0,25.0,246.6
2017-08-07T23:11:38.758Z,1.0,2.94641,49.0,25.0,246.674
2017-08-07T23:11:39.757Z,1.0,2.95396,51.0,25.0,241.167
2017-08-07T23:11:40.758Z,1.0,2.9608,51.0,25.0,242.32
2017-08-07T23:11:41.756Z,1.0,2.98311,49.0,25.0,245.587
2017-08-07T23:11:42.758Z,1.0,3.03236,51.0,25.0,247.612
2017-08-07T23:11:43.756Z,1.0,2.92564,50.0,25.0,248.418
2017-08-07T23:11:44.756Z,1.0,2.90366,49.0,25.0,246.312
2017-08-07T23:11:45.759Z,1.0,3.02404,51.0,25.0,247.469
2017-08-07T23:11:46.756Z,1.0,3.05013,50.0,25.0,249.696
2017-08-07T23:11:47.759Z,1.0,3.05333,50.0,25.0,244.629
2017-08-07T23:11:48.757Z,1.0,3.00309,49.0,25.0,249.005
2017-08-07T23:11:49.759Z,1.0,3.08702,50.0,25.0,246.694
2017-08-07T23:11:50.758Z,1.0,2.96729,50.0,25.0,247.768
2017-08-07T23:11:51.756Z,1.0,3.09987,49.0,25.0,241.033
2017-08-07T23:11:52.757Z,1.0,3.01843,50.0,25.0,248.701
2017-08-07T23:11:53.757Z,1.0,2.95919,51.0,25.0,240.733
2017-08-07T23:11:54.758Z,1.0,3.02372,49.0,25.0,241.209
2017-08-07T23:11:55.756Z,1.0,2.98566,50.0,25.0,249.68
2017-08-07T23:11:56.757Z,1.0,3.05898,49.0,25.0,240.971
2017-08-07T23:11:57.755Z,1.0,3.05189,50.0,25.0,249.753
2017-08-07T23:11:58.758Z,1.0,3.02258,50.0,25.0,244.055
2017-08-07T23:11:59.758Z,1.0,2.95961,50.0,25.0,246.554
2017-08-07T23:12:00.758Z,1.0,3.09542,51.0,25.0,245.698
2017-08-07T23:12:01.758Z,1.0,3.01789,49.0,25.0,242.789
2017-08-07T23:12:02.755Z,1.0,2.99183,49.0,25.0,249.507
2017-08-07T23:12:03.759Z,1.0,2.96091,49.0,25.0,246.04
2017-08-07T23:12:04.758Z,1.0,2.91378,51.0,25.0,247.726
2017-08-07T23:12:05.758Z,1.0,3.01885,50.0,25.0,246.366
2017-08-07T23:12:06.757Z,1.0,3.08535,50.0,25.0,248.523
2017-08-07T23:12:07.758Z,1.0,2.9158,49.0,25.0,245.176
2017-08-07T23:12:08.757Z,1.0,3.03074,51.0,25.0,243.317
2017-08-07T23:12:09.756Z,1.0,3.0371,49.0,25.0,246.491
2017-08-07T23:12:10.759Z,1.0,3.09214,51.0,25.0,247.18
2017-08-07T23:12:11.757Z,1.0,3.01267,51.0,25.0,241.129
2017-08-07T23:12:12.758Z,1.0,2.98905,51.0,25.0,249.59
2017-08-07T23:12:13.756Z,1.0,2.92516,51.0,25.0,249.969
2017-08-07T23:12:14.760Z,1.0,3.02255,49.0,25.0,242.497
2017-08-07T23:12:15.757Z,1.0,3.09952,50.0,25.0,240.325
2017-08-07T23:12:16.758Z,1.0,2.95169,49.0,25.0,249.142
2017-08-07T23:12:17.757Z,1.0,2.98699,50.0,25.0,245.965
2017-08-07T23:12:18.757Z,1.0,2.94018,50.0,25.0,241.392
2017-08-07T23:12:19.758Z,1.0,3.04743,51.0,25.0,242.686
2017-08-07T23:12:20.758Z,1.0,3.01371,51.0,25.0,247.029
