time,PressureIn,PressureOut,MotorCurrent,StuffingBoxTemp,Passage
2017-08-03T21:21:29.759Z,1.0,2.90859,51.0,25.0,242.404
2017-08-03T21:21:30.756Z,1.0,2.92881,51.0,25.0,245.017
2017-08-03T21:21:31.760Z,1.0,3.07783,50.0,25.0,243.244
2017-08-03T21:21:32.757Z,1.0,3.00445,50.0,25.0,243.041
2017-08-03T21:21:33.757Z,1.0,3.0335,50.0,25.0,246.223
2017-08-03T21:21:34.758Z,1.0,2.90175,51.0,25.0,245.198
2017-08-03T21:21:35.758Z,1.0,3.03246,51.0,25.0,247.084
2017-08-03T21:21:36.757Z,1.0,3.05389,51.0,25.0,241.862
2017-08-03T21:21:37.759Z,1.0,2.98105,49.0,25.0,248.526
2017-08-03T21:21:38.756Z,1.0,3.02255,50.0,25.0,240.874
2017-08-03T21:21:39.757Z,1.0,3.05679,51.0,25.0,245.503
2017-08-03T21:21:40.758Z,1.0,2.93259,50.0,25.0,241.367
2017-08-03T21:21:41.757Z,1.0,3.04648,49.0,25.0,240.88
2017-08-03T21:21:42.757Z,1.0,2.98085,49.0,25.0,245.526
2017-08-03T21:21:43.758Z,1.0,2.97206,49.0,25.0,243.235
2017-08-03T21:21:44.758Z,1.0,3.04601,50.0,25.0,241.765
2017-08-03T21:21:45.758Z,1.0,2.93824,51.0,25.0,244.203
2017-08-03T21:21:46.755Z,1.0,3.02748,50.0,25.0,242.599
2017-08-03T21:21:47.758Z,1.0,3.08338,49.0,25.0,240.647
2017-08-03T21:21:48.758Z,1.0,2.96601,50.0,25.0,246.826
2017-08-03T21:21:49.757Z,1.0,3.07167,51.0,25.0,243.453
2017-08-03T21:21:50.756Z,1.0,2.96885,51.0,25.0,240.091
2017-08-03T21:21:51.758Z,1.0,2.9556,50.0,25.0,246.089
2017-08-03T21:21:52.757Z,1.0,3.00505,51.0,25.0,241.491
2017-08-03T21:21:53.757Z,1.0,3.08815,49.0,25.0,248.513
2017-08-03T21:21:54.758Z,1.0,3.07587,51.0,25.0,247.967
2017-08-03T21:21:55.758Z,1.0,3.09907,49.0,25.0,241.794
2017-08-03T21:21:56.757Z,1.0,3.02686,50.0,25.0,244.026
2017-08-03T21:21:57.758Z,1.0,2.99333,51.0,25.0,242.202
2017-08-03T21:21:58.768Z,1.0,3.07593,49.0,25.0,243.109
2017-08-03T21:21:59.760Z,1.0,3.00889,49.0,25.0,246.732
2017-08-03T21:22:00.757Z,1.0,2.91217,51.0,25.0,249.918
2017-08-03T21:22:01.757Z,1.0,3.00831,50.0,25.0,241.35
2017-08-03T21:22:02.758Z,1.0,3.09701,50.0,25.0,241.452
2017-08-03T21:22:03.756Z,1.0,2.90138,49.0,25.0,244.899
2017-08-03T21:22:04.758Z,1.0,2.99815,50.0,25.0,249.696
2017-08-03T21:22:05.759Z,1.0,2.92738,49.0,25.0,241.886
2017-08-03T21:22:06.757Z,1.0,2.93232,51.0,25.0,242.037
2017-08-03T21:22:07.758Z,1.0,2.9916,49.0,25.0,242.427
2017-08-03T21:22:08.757Z,1.0,2.9106,51.0,25.0,247.866
2017-08-03T21:22:09.758Z,1.0,3.07626,51.0,25.0,243.854
2017-08-03T21:22:10.758Z,1.0,3.09453,51.0,25.0,242.626
2017-08-03T21:22:11.757Z,1.0,3.05565,49.0,25.0,242.0
2017-08-03T21:22:12.756Z,1.0,2.90734,51.0,25.0,245.146
2017-08-03T21:22:13.757Z,1.0,3.06437,49.0,25.0,247.32
2017-08-03T21:22:14.756Z,1.0,3.02813,51.0,25.0,241.601
2017-08-03T21:22:15.758Z,1.0,2.92142,50.0,25.0,247.98
2017-08-03T21:22:16.756Z,1.0,2.9517,50.0,25.0,241.189
2017-08-03T21:22:17.758Z,1.0,3.02507,50.0,25.0,245.09
2017-08-03T21:22:18.767Z,1.0,2.94875,50.0,25.0,245.811
2017-08-03T21:22:19.758Z,1.0,3.03171,49.0,25.0,240.704
2017-08-03T21:22:20.756Z,1.0,3.03494,51.0,25.0,249.98
2017-08-03T21:22:21.759Z,1.0,2.93748,49.0,25.0,243.18
2017-08-03T21:22:22.758Z,1.0,3.0782,50.0,25.0,249.066
2017-08-03T21:22:23.756Z,1.0,2.92328,51.0,25.0,243.363
2017-08-03T21:22:24.758Z,1.0,2.96605,49.0,25.0,245.104
2017-08-03T21:22:25.758Z,1.0,2.92375,50.0,25.0,244.981
2017-08-03T21:22:26.757Z,1.0,2.94399,49.0,25.0,240.971
2017-08-03T21:22:27.757Z,1.0,2.96567,49.0,25.0,249.935
2017-08-03T21:22:28.759Z,1.0,2.9481,49.0,25.0,247.053
2017-08-03T21:22:29.758Z,1.0,2.91542,50.0,25.0,240.053
2017-08-03T21:22:30.758Z,1.0,2.91198,49.0,25.0,240.762
2017-08-03T21:22:31.758Z,1.0,3.00359,51.0,25.0,247.575
2017-08-03T21:22:32.756Z,1.0,2.95952,49.0,25.0,249.782
2017-08-03T21:22:33.758Z,1.0,2.98273,51.0,25.0,243.483
2017-08-03T21:22:34.756Z,1.0,3.02099,51.0,25.0,245.868
2017-08-03T21:22:35.758Z,1.0,3.04655,49.0,25.0,241.924
2017-08-03T21:22:36.757Z,1.0,3.05923,50.0,25.0,248.685
2017-08-03T21:22:37.758Z,1.0,2.92048,50.0,25.0,246.748
2017-08-03T21:22:38.756Z,1.0,3.08827,51.0,25.0,249.854
2017-08-03T21:22:39.758Z,1.0,3.04946,51.0,25.0,248.763
2017-08-03T21:22:40.756Z,1.0,3.03442,50.0,25.0,247.184
2017-08-03T21:22:41.759Z,1.0,2.98436,49.0,25.0,246.019
2017-08-03T21:22:42.757Z,1.0,2.95416,50.0,25.0,249.453
2017-08-03T21:22:43.758Z,1.0,2.92806,49.0,25.0,240.45
